day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19422,67425829,1678144865,14584536.744090356,152088.6363122737498933791024758585,30.41772726245474997867582049517165,4279.8629137686285,4556.1712128903,1735.5975616662545,1570.708556,9194.864355240605,1586.161163517101,1.8681255124815467e-06,0.0,1.8246799682717815e-18
19423,67738571,1678233016,13974131.37994437,6697.565807506434172826556181584748,1.339513161501286834565311236316951,4118.835193967096,4364.414971618849,1738.018809170439,1561.61098,8828.835776447433,1582.7830230145375,8.717008261938855e-08,0.0,1.8890882745107035e-18
19424,68034510,1678315900,13942835.253771875,166697.7675635852919741124472065398,33.33955351271705839482248944130795,4243.9624408102945,4263.982528047517,1731.5948135893132,1546.4444,8866.933951734316,1572.452815106934,2.143721029398478e-06,0.0,1.804863343936305e-18
19425,68357109,1678405157,13123388.315689936,44979.96934438908545113287973142542,8.995993868877817090226575946285085,4337.252209059869,4298.537692254113,1600.6658071637726,1437.9069,9003.38903740263,1457.6053818369573,5.790440292595285e-07,0.0,1.6575794449040723e-18
19426,68667990,1678489532,13777685.042503323,362776.5880201220469084671948619961,72.5553176040244093816934389723992,4567.1543434988935,4592.345997605399,1581.7790133503427,1427.03885,9545.667031747005,1443.3443987393925,4.759671108484634e-06,0.0,1.7499534685564753e-18
19427,68979163,1678578943,13072288.207591027,1370565.477433325671608147568849459,274.1130954866651343216295137698916,4564.030556207322,3821.2995186862236,1628.26410240373,1476.1578,8779.84796885392,1488.896875431594,1.8994187189930577e-05,0.0,1.7036770626073838e-18
19428,69275592,1678665198,14194724.999983383,35808.53947837581753400542876923222,7.161707895675163506801085753846442,4524.832777416283,3947.814945478219,1751.8591307005547,1587.6771,8862.007626533894,1601.7504834325246,4.688852492931136e-07,0.0,1.8067692944841575e-18
19429,69576570,1678751176,15238719.146879908,1056669.155868888253703380690773559,211.3338311737776507406761381547123,4787.337664583902,3800.176488691969,1850.449781255316,1678.867082,9003.360467996315,1692.5590395994955,1.2506991905068375e-05,0.0,1.8351828906108803e-18
19430,69892581,1678837173,15785873.329367016,548369.6662960529009919181362627364,109.6739332592105801983836272525475,4619.00092834034,4183.634684596626,1873.1261776948015,1705.19233,9198.03046250841,1716.2232060125211,6.225244261685471e-06,0.0,1.8139973481506246e-18
19431,70216442,1678922102,15774226.295022942,608937.3065572695908273214889939232,121.7874613114539181654642977987844,4588.987423586098,4440.208995799054,1838.0004228418338,1653.0,9418.436305129046,1674.8243321911825,6.9352664270323e-06,0.0,1.543892783872993e-18
19432,70563633,1679010479,16453713.515972357,112755.6200696385490459088057969651,22.55112401392770980918176115939303,4716.433755880376,4573.469069767311,1863.3570846750179,1676.039161,9689.80631189761,1698.0435920344144,1.2408403471347996e-06,0.0,1.5452158646425918e-18
19433,70906418,1679096962,17154197.870817423,121803.5272744755749096556086513647,24.36070545489511498193112173027295,4708.524360725916,4426.770434593637,1960.4223264953857,1789.90569,9536.276946559434,1798.8359573603236,1.2682814029221814e-06,0.0,1.5329197633977614e-18
19434,71244890,1679182411,17617187.55591809,313813.8354998920086832987209272851,62.76276709997840173665974418545698,4686.960341250201,4665.145335821096,2002.4636395425568,1764.515208,9747.824032146831,1807.2943764494828,3.198209989485371e-06,0.0,1.4898631488854763e-18
19435,71582637,1679267672,17837605.60548251,51286.50955310947122989172640859794,10.25730191062189424597834528171959,4683.149391284089,4615.423147363071,2023.292693742578,1811.8,9694.556297824536,1839.9610108494887,5.153439223746316e-07,0.0,1.4823299481788676e-18
19436,71936597,1679356556,17535759.117520504,327409.6460317175693993894340258067,65.48192920634351387987788680516137,4710.543957974395,4769.427908991833,1965.886964304952,1735.08486,9876.5034282345,1775.5027621810032,3.3374405640758257e-06,0.0,1.3902893120140089e-18
19437,72285464,1679443085,18576304.979789257,1926.477348950888899214683309459898,0.3852954697901777798429366618919797,4877.702059788918,4892.10836338697,1994.2961027153758,1808.774891,10181.024755962535,1824.6007081860803,1.86335439856648e-08,0.0,1.3456966509115797e-18
19438,72630723,1679528378,17965265.514944665,18275.9306423434720413281191679317,3.655186128468694408265623833586339,4861.403669464611,4882.329765091408,1948.9133772788048,1739.09,10153.473049405899,1769.3714680215605,1.8197283149824853e-07,0.0,1.3586718503368117e-18
19439,72993222,1679615589,18604731.1657949,26797.96509353933773101405277425757,5.359593018707867546202810554851514,4853.385441777287,4831.175428955235,2019.715193933914,1821.973757,10094.200924189456,1843.1108421084678,2.592301701116913e-07,0.0,1.302262362017199e-18
19440,73341840,1679701374,18003040.76059022,67744.23260147817192338641620794361,13.54884652029563438467728324158871,4853.25544232166,4833.141748451069,1965.2560563452412,1751.48,10095.982679089835,1783.188554579931,6.838636900070088e-07,0.0,1.2456957143066764e-18
19441,73688829,1679787995,17613672.377474364,222122.6560281495519922853494523008,44.42453120562991039845706989046023,4735.351251336528,4844.240844670989,1935.6615497554596,1743.851164,9977.393945208121,1765.3580157505703,2.265819672892857e-06,0.0,1.2162819000072131e-18
19442,74011625,1679868936,17732477.79873931,168418.9382361910004192561874303706,33.6837876472382000838512374860741,4651.3875881122485,4836.608676782411,1968.998799769027,1772.709308,9877.602100147235,1795.2209067497254,1.7059156387624337e-06,0.0,1.2853726235661087e-18
19443,74381567,1679961301,16487522.444725953,157735.9589559069436868498608735644,31.54719179118138873736997217471289,4479.52885950565,4624.66954680806,1907.8710940057624,1717.13,9479.846195972901,1739.218348471725,1.7179194501177142e-06,0.0,1.3233009565536074e-18
19444,74724958,1680047691,16967705.59550237,116893.7380168892638747528957760221,23.3787476033778527749505791552044,4471.296424344455,4592.680626993121,1971.81561792029,1774.809558,9439.246581187866,1797.5699066192947,1.237018585651617e-06,0.0,6.343170315369979e-19
19445,75068146,1680134306,16397425.268928457,102474.6500450008495890363139231632,20.49493000900016991780726278463263,4210.056056362881,4421.185301096321,2012.283029583771,1792.64165,8983.163932859794,1825.3507774635846,1.1196737645329378e-06,0.0,6.755173780718286e-19
19446,75411744,1680220181,15062785.23179423,535855.9262561896896170975934718635,107.1711852512379379234195186943727,3869.1620277761067,4074.55285143001,2005.5602037099254,1792.331113,8266.927030000099,1822.0537301384709,6.418234198790149e-06,0.0,7.088203143022569e-19
19447,75748965,1680305272,15386965.911724703,519220.9669524130920473521657357188,103.8441933904826184094704331471437,3817.457465406487,4157.8488764060785,2041.4047405958977,1826.422838,8292.083564694763,1855.621182743243,6.042762401675048e-06,0.0,7.452294564593317e-19
