day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19244,15505437,1662765157,7627839.832510591,41222.17849941969879372391923791617,8.244435699883939758744783847583234,4633.553877999423,305.5151018695093,1543.8342200883599,1552.79,4868.489553921118,1566.7774877666259,9.762808891164923e-07,0.0,0.0
19245,15511161,1662846800,7627744.05392685,42107.62764310149433458407906080796,8.421525528620298866916815812161593,4610.446129408495,328.4278939664015,1543.8342200883599,1552.79,4868.489553921118,1566.7578146046153,9.972513256321963e-07,0.0,0.0
19246,15516582,1662924778,7601351.921150782,22843.37944190664940252291009518491,4.568675888381329880504582019036983,4587.810905024882,333.93598018973626,1543.8342200883599,1552.79,4851.306637089544,1566.866926744313,5.274048194362707e-07,0.0,0.0
19247,15523681,1663025460,7571012.792367598,18699.93624056095085872263371884339,3.739987248112190171744526743768679,4578.151326848254,324.00138411268324,1543.8342200883599,1552.79,4831.2837333599655,1567.0809685818763,4.335308911586818e-07,0.0,0.0
19248,15529714,1663111553,7547179.665297526,33048.16775840123118933168170814846,6.609633551680246237866336341629693,4552.964789608971,302.26267220465525,1543.8342200883599,1714.260039,4784.011996326712,1577.583766740645,7.944442365172029e-07,0.0,0.0
19249,15535622,1663197642,7005486.864466892,311370.5415720205934517467770116563,62.27410831440411869034935540233126,4214.632051826637,290.96733659304044,1543.8342200883599,1714.260039,4439.35182439078,1578.042728214781,8.066149172519606e-06,0.0,0.0
19250,15542401,1663285127,6583451.36401145,251168.938980146775464761594988362,50.23378779602935509295231899767238,3957.203460461047,420.34551899303045,1481.5689657629857,1714.260039,4315.401150830152,1525.5711193257187,7.175388655337463e-06,0.0,0.0
19251,15549082,1663366547,6590562.14338321,141733.4278035093576249147705030693,28.34668556070187152498295410061383,3928.5143585993005,449.28842217980747,1481.5689657629857,1714.260039,4315.401150830152,1527.218887197865,4.049037409135127e-06,0.0,0.0
19252,15555116,1663439639,6608398.928414154,125488.0284402061596380804886638439,25.09760568804123192761609773276878,3850.095464938417,527.4678005467883,1481.5689657629857,1714.260039,4315.401150830152,1531.3521727042453,4.005790146255718e-06,0.0,0.0
19253,15563775,1663544615,6614193.761889012,199503.3583462083429873254876511262,39.90067166924166859746509753022523,3827.6463855801476,550.2500458733508,1481.5689657629857,1714.260039,4315.401150830152,1532.6949988453894,6.368484682895157e-06,0.0,0.0
19254,15570556,1663626875,6608281.910745584,71908.44232824537780003499410667725,14.38168846564907556000699882133544,3859.148441155484,519.5754003439238,1481.5689657629857,1714.260039,4315.401150830152,1531.3250564143618,2.2954391210978027e-06,0.0,0.0
19255,15576848,1663703027,6073963.269332271,164359.6592011375385233139065116627,32.87193184022750770466278130233254,3496.6545424851033,521.1743812877679,1481.5689657629857,1714.260039,3959.5743328305316,1533.99400005461,6.0270877202448076e-06,0.0,0.0
19256,15585110,1663804055,6075341.0818499625,66481.26488893730369144856203670293,13.29625297778746073828971240734059,3494.3960071543415,523.9300824441594,1481.5689657629857,1714.260039,3959.5743328305316,1534.3419699124474,2.437875675734445e-06,0.0,0.0
19257,15591118,1663876679,5561052.194779398,43811.08270787257784995427893793372,8.762216541574515569990855787586742,3300.559233030507,531.4174992234517,1481.5689657629857,1262.7474,3775.6823159617898,1472.8601956975865,1.8389279831378407e-06,0.0,0.0
19258,15598994,1663971635,4948053.772240758,115739.3214999885188151167839465186,23.14786429999770376302335678930371,2860.9120728999587,561.8029633286327,1481.5689657629857,1262.7474,3372.464720668035,1467.1921523498168,5.089005090029146e-06,0.0,0.0
19259,15605965,1664055647,4468144.842754482,47890.27865650348663043466853904632,9.578055731300697326086933707809262,2877.676659083463,545.5238559259683,1313.311556430975,1262.7474,3372.464720668035,1324.8900174912458,2.1057136735148787e-06,0.0,0.0
19260,15612839,1664138447,4465601.939144612,69955.85751583396421040659297960696,13.99117150316679284208131859592139,2823.6224415145107,599.728778460174,1313.311556430975,1262.7474,3372.464720668035,1324.135998155095,3.075927095144307e-06,0.0,0.0
19261,15620895,1664235839,4468782.3507301705,73433.89841559608755181960548319761,14.68677968311921751036392109663952,2871.293794153744,552.6671676057441,1313.311556430975,1262.7474,3372.464720668035,1325.0790507439233,3.228854964539332e-06,0.0,0.0
19262,15628101,1664323019,4454023.625747142,455198.8294751307433716003371804946,91.0397658950261486743200674360989,2588.8748209150485,834.7072465057048,1313.311556430975,1262.7474,3372.464720668035,1320.7028077864863,2.0014884571225687e-05,0.0,0.0
19263,15634807,1664403911,4187654.5661457465,114803.3781268907107218397161998422,22.96067562537814214436794323996842,2471.663870604761,745.6676143364854,1313.311556430975,1262.7474,3168.8229530824588,1321.5173672206029,5.594856503405413e-06,0.0,0.0
19264,15640432,1664471843,4187861.1059733047,6721.429905788685868867386982668451,1.34428598115773717377347739653369,2466.8080010486274,750.8814911832322,1313.311556430975,1262.7474,3168.8229530824588,1321.5825459417292,3.2756384380101303e-07,0.0,0.0
19265,15649481,1664581043,4244072.829028944,1597221.701362322179704030259976946,319.4443402724644359408060519953886,2189.926190902514,1027.9436775067848,1313.311556430975,1330.829193,3168.8229530824588,1339.3215373236742,7.783940132293102e-05,0.0,0.0
