day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0PriceUSD,token1PriceUSD,token0Balance,token1Balance,token0BalanceUSD,token1BalanceUSD
19242,15493287,1662595184,1186379.850357140987220637287942521,2796734.178146003230462540580965005,1398.367089073001615231270290482478,1398.367089073001615231270290482478,0.0011786841192996031,1498.3856643583244,1628.188911106207,703.7250042892922,81.02769364147797,1054451.4580775758,131928.39227956533
19243,15499562,1662681280,829633.8154023879605428417250169802,3624627.40650431256900270256610357,1812.313703252156284501351283051791,1812.313703252156284501351283051791,0.0021844742458733434,1503.9200093883192,1632.6584048188754,479.5880002500038,66.37752590744763,721261.989838511,108371.82556387702
19244,15505477,1662765632,1082576.111388258039738562238601489,4255441.16472000994574452898742075,2127.720582360004972872264493710373,2127.720582360004972872264493710373,0.001965423548494424,1618.0357070752677,1723.4920606611668,270.3122875485547,374.35691918765605,437374.9333147588,645201.1780734992
19245,15511671,1662854064,1015900.301341105093602067424082404,4171445.43584206255736054450079509,2085.72271792103127868027225039754,2085.72271792103127868027225039754,0.0020530781565549668,1676.9679594879376,1779.1227737185932,195.44057071024477,386.79327612543636,327747.57506511715,688152.7262759879
19246,15517708,1662940149,1234748.943846350865521606793071485,3658154.27930076477616240349534599,1829.07713965038238808120174767297,1829.07713965038238808120174767297,0.0014813352534262126,1666.20890164536,1762.6208998002508,252.63170020620808,461.7054956157563,420937.1877213858,813811.756124965
19247,15523678,1663025435,1375981.500930605055614495726202095,3158690.01916603981701319701086901,1579.34500958301990850659850543449,1579.34500958301990850659850543449,0.0011477952345397638,1622.2476979396768,1708.3990507857472,450.4659057188228,377.6718455100866,730767.2785526718,645214.2223779333
19248,15529733,1663111866,1201521.548029869462738635970674208,3982568.55575563416127079653377396,1991.28427787781708063539826688694,1991.28427787781708063539826688694,0.0016573021775122705,1493.3512511266244,1568.0036025409393,362.26705530555984,421.2551467847204,540991.9602825159,660529.5877473537
19249,15535749,1663199447,748781.0020831826774140747731876705,3153820.23071923828401926805482059,1576.91011535961914200963402741026,1576.91011535961914200963402741026,0.0021059697174106973,1562.5914014026073,1631.283402150898,135.92618854075144,328.81098890403473,212397.0934392078,536383.9086439749
19250,15542482,1663286135,1214088.621592892607691968304016923,3173394.70377215878945620764479251,1586.69735188607939472810382239626,1586.69735188607939472810382239626,0.0013069040625752028,1406.970596660178,1471.0861312242503,607.2493231133594,244.5177556199577,854381.9424622924,359706.67913060024
19251,15549530,1663372007,2064669.646185754025938805133425875,7635117.91760216460827643752502599,3817.55895880108230413821876251302,3817.55895880108230413821876251302,0.0018489926298154258,1355.1066203809057,1427.694756227144,1020.0053426511461,478.0108987293321,1382215.9926504623,682453.6535352918
19252,15556478,1663456199,2394721.288027015852363330324575886,3642957.55436434258441884440879096,1821.47877718217129220942220439549,1821.47877718217129220942220439549,0.000760622451676983,1395.9281495224682,1462.5554030289281,811.4946333529203,862.8275438522312,1132788.2018837559,1261933.0861432601
19253,15563851,1663545551,3181798.759449896091748864566292413,4042691.53116805058862759539916875,2021.34576558402529431379769958431,2021.34576558402529431379769958431,0.0006352839756382008,1299.0252037478408,1334.1797747571602,655.7347553953762,1746.3784336274825,851815.9742320192,2329982.785217877
19254,15570966,1663631831,3240123.287806708422020821859714238,2617481.92042673360102232590142473,1308.74096021336680051116295071234,1308.74096021336680051116295071234,0.00040391702536086976,1338.79408843619,1380.6122598737888,667.0676430258151,1700.011754894343,893066.2170700238,2347057.070736685
19255,15578114,1663718351,2345528.332148986098067658739315912,2254963.43174164089638275644928975,1127.48171587082044819137822464493,1127.48171587082044819137822464493,0.0004806941363346549,1278.1680681792066,1322.9487101457353,798.7680808847804,1001.2243612493189,1020959.8548677119,1324568.4772812743
19256,15585153,1663804571,2246216.272559580217010017451805001,2454973.1845999256785063222460821,1227.48659229996283925316112304101,1227.48659229996283925316112304101,0.0005464685690756005,1205.2294374857793,1249.193242990128,887.2328671595476,942.1257357563887,1069319.1694055966,1176897.1031539836
19257,15592278,1663890647,2533147.644968617542343725115349346,1595858.17112961671296646562711122,797.92908556480835648323281355559,797.92908556480835648323281355559,0.00031499509598252953,1284.3946859842347,1330.0982399482955,999.1362844617927,939.6766893552494,1283285.3343367593,1249862.3106318584
19258,15599347,1663975871,2936745.881265082930417062566225895,1594417.92182550926067957241850231,797.20896091275463033978620925112,797.20896091275463033978620925112,0.0002714599741157499,1291.1413297058252,1334.5422843718002,858.7295978827674,1369.761473880509,1108741.2748681046,1828004.6063969783
19259,15606604,1664063339,3056407.620473824650349838428795538,691680.82641699577446019419367955,345.84041320849788723009709683977,345.84041320849788723009709683977,0.0001131525817733969,1271.8098653692018,1314.5610042574633,1015.278872462201,1342.7797786931471,1291241.6860983467,1765165.9343754777
19260,15613615,1664147843,3077267.992967558784181493764145721,466704.00580713261117397850042386,233.35200290356630558698925021191,233.35200290356630558698925021191,7.583090047303084e-05,1251.3420855205234,1293.4052120549957,1097.7433038477473,1317.155352310496,1373652.3952030295,1703615.5977645293
19261,15619759,1664222135,3448255.387154224699173814036982544,243675.58850622034593918948855508,121.83779425311017296959474427754,121.83779425311017296959474427754,3.533317013205928e-05,1289.1781560494908,1333.3759628682656,1366.4019998726355,1264.999387650374,1761535.610618141,1686719.7765360838
19262,15628037,1664322239,4690697.454397910430034604622487937,1471361.79699339363045527921141682,735.68089849669681522763960570843,735.68089849669681522763960570843,0.00015683827525625986,1285.8817428443808,1330.4664217811721,2012.8677537956073,1580.1883644815127,2588309.8953659497,2102387.559031961
19263,15635171,1664408315,4912387.993752671447453367344229461,5210572.00561044232046455021558174,2605.2860028052211602322751077908,2605.2860028052211602322751077908,0.0005303502097388262,1294.439196732216,1339.6369339264854,1947.4738133006438,1785.1863401505755,2520886.4385459106,2391501.5552067608
19264,15642132,1664492399,4857680.581566932540852456308524089,2251258.30852983239811181533867335,1125.62915426491619905590766933668,1125.62915426491619905590766933668,0.00023172152539964333,1287.0250165987165,1328.3137844213268,2002.3431179010925,1716.924813821376,2577065.684552979,2280614.8970139534
19265,15649207,1664577755,6175418.661898223989210691331167669,3928394.02506453686831848867854135,1964.19701253226843415924433927065,1964.19701253226843415924433927065,0.0003180670202412651,1291.9569864487698,1322.7502239194062,2703.4931198360214,2028.0637942068079,3492796.8239883287,2682621.8379098955
19266,15656691,1664668319,6007136.089200082626315795402613433,254769.7771500281031160707280839,127.38488857501405155803536404194,127.38488857501405155803536404194,2.1205593927534406e-05,1281.9094960579368,1312.463255929215,2902.3737668693484,1742.186370560108,3720580.492859262,2286555.5963408207
19267,15663827,1664754239,5726718.341738800406533589083332583,477192.7791747912123123776138096,238.5963895873956061561888069048,238.5963895873956061561888069048,4.166372001367728e-05,1242.9963832838741,1275.7528866676196,3169.8718337590103,1400.4115809368325,3940139.2248358717,1786579.1169029286
19268,15670622,1664836295,6127247.731350622967308809201581934,789969.86624193438223854260151157,394.98493312096719111927130075578,394.98493312096719111927130075578,6.446367936128821e-05,1281.7325919263876,1319.7701528260604,3534.640225228898,1209.895640177556,4530463.577409905,1596784.1539407172
19269,15678191,1664927951,6236956.031195700209566050872212553,5070411.06893315935541602122411398,2535.20553446657967770801061205702,2535.20553446657967770801061205702,0.0004064812260638223,1323.2553081364597,1362.079265260322,3484.879871900613,1193.447609067471,4611385.788710391,1625570.2424853088
