day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19479,17174975,1683053483,6984540.083199633761909774510874,182661.6581806764827791551989925,29.50527863713644050064899974917812,2502160801710725281454,1955.348532,2862836963356144876846,1874.5353,4.22436957704737e-06,0.0,0
19480,17182054,1683139511,12288135.61591479340701212220575,190888.0899835957694720356542,35.29619037383115035834929453257174,2919367032157750612659,2007.052344,3557851575071306843218,1891.7,2.872379625117241e-06,0.0,0
19482,17195736,1683305483,12288135.61591479340701212220575,102.60264888444526821261,0.018424788591305151483064870662,2919416561893681836007,2007.052344,3558498624887041743437,1998.038848,1.4993965860404865e-09,0.0,0
19483,17200119,1683358727,12288135.61591479340701212220575,96128.665321878827124782318744,18.49258830719805365267400589328649,2876627769701811250955,2007.052344,3604290229542600007263,1963.9935,1.504914080151236e-06,0.0,0
19485,17216134,1683553259,12288135.61591479340701212220575,282518.2161898385692030055384,53.34354858172679106027901397309693,2923555756130730164727,2033.109725,3554128224214227663692,1867.4,4.341061186909404e-06,0.0,0
19486,17223012,1683636755,12270773.240122753936382720579736,173970.185673920463241992957286,28.78091212695610783710721976422747,2962583461471268869286,1979.348688,3477455419758552194706,1848.02169,2.345484800652073e-06,0.0,0
19488,17238345,1683823163,12270773.240122753936382720579736,1149846.5483544042992220859708305,217.7898048387037432687120738364099,2893418390280384250973,1932.798659,3551670481530365754281,1807.95,1.7748661846881706e-05,0.0,0
19489,17245231,1683907859,12270773.240122753936382720579736,1736879.980121073777482534999236,304.6239712229535153978022484842887,2874826084065036339306,1889.798406,3571908418844956460561,1768.702524,2.482516507002994e-05,0.0,0
19490,17254262,1684020071,11946252.523953395627295602117396,770712.1796441354754956990571345,117.8037488868365995367965925673246,3177937450180517841885,1929.322924,3237990260895567851959,1802.6153,9.861146719494558e-06,0.0,0
19491,17260935,1684101839,11812194.487160298735164962271306,1114419.9890942922924602538369865,173.4778419326910475795579055605369,2957555554631014287688,1934.152024,3385248210832491740458,1800.023775,1.46863347129324e-05,0.0,0
19492,17266118,1684165139,11812194.487160298735164962271306,291868.180479383733530068231891,44.15174354315286183382638572541299,3097636309647101656704,1945.402137,3235226146984575546034,1831.7,3.7378104120403053e-06,0.0,0
19493,17273760,1684258367,11812194.487160298735164962271306,150275.6933705080580453616098345,22.65633010508617474132820577322833,3020823997309032640396,1952.417854,3317533318507209017757,1824.53586,1.9180458067900344e-06,0.0,0
19494,17281593,1684353983,11812194.487160298735164962271306,173449.661597024029876870271934,28.08533345007948466812557585912434,2932177059602600729354,1952.417854,3412535664507209017757,1829.675441,2.377655860696154e-06,0.0,0
19495,17286186,1684409927,11812194.487160298735164962271306,86128.659679044059000270953932,13.86507673726528428397083659375171,2935240321855965715772,1952.417854,3425958329608759600143,1826.89,1.1737934684648514e-06,0.0,0
19496,17294825,1684514975,11881172.64353347839808552035932,1384098.573397564443883610820396,264.9257100051566601212370709105822,3226998863432622224603,1932.605398,3105406302716086474145,1817,2.2297942968562687e-05,0.0,0
19497,17299684,1684574123,11881172.64353347839808552035932,9041.814578682698550307080501,1.529854682630310558640219829838073,3248337100681318247804,1932.605398,3135406302716086474145,1814.85626,1.2876293683544435e-07,0.0,0
19498,17309934,1684698851,11331935.416968843665870582108829,157730.6248284212901280270906155,24.666760639120316364219370910336,2998867731521631261715,1955.153017,3005674708703259912590,1807.45,2.176747372049388e-06,0.0,0
19499,17315027,1684760855,11331935.416968843665870582108829,6193.4360850053938410099977975,0.9815623825268203391167807939383293,3002054225688067967088,1945.985816,3002323595932824457197,1811.104161,8.661912960225612e-08,0.0,0
19500,17321969,1684845323,11331935.416968843665870582108829,345023.646466917884462754007106,53.33786212048628170083402138715025,2826690749545560439055,1945.985816,3190420273833003516978,1853.89,4.706862522408685e-06,0.0,0
19501,17331081,1684955975,11331935.416968843665870582108829,439823.2193818648456101100002765,67.9246630463181605191559658352546,2997865807201112913204,1919.508915,3006936701517699543256,1788.835612,5.994091966373666e-06,0.0,0
