,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
32,14362227,1646956794,3920547.922242996707675217468363933,9946920.161667729515954977620368166,2022-03-11 00:00:00
33,14368474,1647041940,3854277.807244558885185765397900482,22908978.98031108010342445614981057,2022-03-11 23:38:40
34,14375012,1647128921,4006900.134502162373587749245285522,3572812.70488825722804986298132097,2022-03-12 23:49:20
35,14381182,1647212871,3830034.520118372112213401830228192,1066181.13682347517433146416760656,2022-03-13 23:08:48
36,14387782,1647301384,4034281.150850508508729368761078897,1387740.87292921256180272632746891,2022-03-14 23:42:56
37,14393936,1647384363,4100684.63888574799181879118528548,1975978.42845810078766576099123076,2022-03-15 22:45:20
38,14400547,1647473721,4340858.558287465136337789426380891,9448191.9528051517907711937871869,2022-03-16 23:34:24
39,14407037,1647561095,4389205.660587313357091243065025566,2970187.75695821314303981193773419,2022-03-17 23:51:28
40,14413374,1647646430,4884264.405847823793868188493815334,3343148.50518268502404863344857126,2022-03-18 23:34:24
41,14419890,1647733782,5080425.693498796648703180376233976,6586279.42294641263153641316922899,2022-03-19 23:49:20
42,14426143,1647817966,5078318.306306690704255633965212129,515210.78557679881840301715266008,2022-03-20 23:13:04
43,14431566,1647890940,5151141.736459886520929022763579078,3894243.07045128095750194201533283,2022-03-21 19:29:04
44,14438352,1647982082,5314607.858832615754026561724843094,1262209.43214392073361789350084364,2022-03-22 20:48:00
45,14445216,1648073919,5320787.526272551948524060536849583,1695470.14899792631530061260245762,2022-03-23 22:17:36
46,14451903,1648164313,5552509.760332535394656043013692512,6355795.99429595279795724184655319,2022-03-24 23:25:52
47,14458287,1648249995,5864358.413822131596802499203313948,4612958.73743667096588683860955349,2022-03-25 23:13:04
48,14464232,1648329966,5900987.633021622269614222193889407,2242912.88084921332276783087411209,2022-03-26 21:26:24
49,14471232,1648424521,6176775.582081572779705658787683258,1130813.62660384886445397558971663,2022-03-27 23:42:56
50,14477235,1648504751,6693695.927887906228609801249627628,3201186.19716537841582879763919027,2022-03-28 21:58:24
51,14483815,1648593013,6833767.118789212166918539077433608,1321597.17502898798740667384742092,2022-03-29 22:30:24
52,14490165,1648678762,2407218.733627599609494573941724936,6324393.90998449484035633456707947,2022-03-30 22:19:44
53,14496907,1648769444,2011316.465731967444849522939204544,455327.5552076381085037624812163,2022-03-31 23:30:08
54,14503391,1648856499,1205060.928746445237661577523760922,361400.8965698499880006718163396,2022-04-01 23:40:48
55,14509721,1648942714,1213511.154124270434332368200314396,774956.5925495076819495461102834,2022-04-02 23:38:40
56,14516111,1649028779,1240431.824147085898534484820447097,773062.8652592539952334960965312,2022-04-03 23:32:16
57,14522423,1649114559,1240227.959194164114749929816580021,977904.6371541268184603517489565,2022-04-04 23:21:36
58,14528378,1649194479,1205517.673194298045987701756772804,1311877.8946295376256073003054305,2022-04-05 21:34:56
59,14534898,1649282621,1135043.270600450077170378483765042,969965.2148913794510616180177889,2022-04-06 22:02:40
60,14541624,1649372936,1136067.466420154527955187098248081,2957434.6222203046860756267975606,2022-04-07 23:08:48
61,14548057,1649460675,1151500.193581082682889936436635228,753879.4945881211673185475458085,2022-04-08 23:32:16
62,14553721,1649536478,710454.7546651363566615071362778562,2180986.6446805601753365881231593,2022-04-09 20:35:12
63,14560957,1649634578,706604.5084751358419367080436778786,1766776.016976598458300218132959,2022-04-10 23:49:20
64,14566966,1649715044,977428.6224093183869913372729012088,3756796.4671731342966721743900211,2022-04-11 22:11:12
65,14573772,1649806163,4337691.727093503775820590554869983,1886735.548821721516318333751581,2022-04-12 23:30:08
66,14579944,1649890300,4468087.525300105676172727190351865,1338496.1021289695284011071980865,2022-04-13 22:51:44
67,14586574,1649980190,4926591.789292804274988385823482647,3352622.5538931699466118833707829,2022-04-14 23:49:20
68,14593010,1650066776,63181.80844338059473939940657096436,647749.9403836457564461027632511,2022-04-15 23:53:36
69,14599406,1650153018,5035942.188674547485706205779086833,7048735.4894714443501128951505015,2022-04-16 23:49:20
70,14605477,1650235137,5095846.609837119844601445495085362,1615846.0128791962421432956643594,2022-04-17 22:38:56
71,14612042,1650323865,5082075.497657796419971966348421698,1811389.7933322287415059657248868,2022-04-18 23:17:20
72,14617514,1650397180,5138373.428582335824138436523188298,1487547.9810363267404867113250003,2022-04-19 19:39:44
73,14624883,1650496528,65885.83318138399302537221115255616,516419.810277419824363043056525,2022-04-20 23:15:12
74,14631318,1650585129,4952055.477593185800926086745285964,1850604.1417834202744186386725157,2022-04-21 23:51:28
75,14637156,1650664048,4928391.711033229704999558220573175,915057.9660568883221693258154755,2022-04-22 21:47:44
76,14644087,1650757600,4873820.940347991398601971503429803,1488826.4785913017606621940986939,2022-04-23 23:47:12
77,14650053,1650838314,5203274.111730680830801137066313144,686064.4904511662875721451087617,2022-04-24 22:11:12
78,14656723,1650929579,5330077.632388386362084765426278504,462760.3448295770631140044502159,2022-04-25 23:32:16
79,14662699,1651011150,5021190.45907303009335166256801964,632441.7862010325646105496554953,2022-04-26 22:13:20
80,14669367,1651101674,5097879.315985568031230335881253156,446594.1963023699296620033786126,2022-04-27 23:21:36
81,14674495,1651171357,5253284.812771006413595379882405633,403227.113956789354950847095607,2022-04-28 18:42:08
82,14682140,1651274760,4984918.711071549497402082828158502,1112341.6438668295781267097581063,2022-04-29 23:25:52
83,14688560,1651362291,4833288.231192655877768016932483916,793937.0091359936125281116876628,2022-04-30 23:45:04
84,14694783,1651446381,4971958.88485600184996698646023022,158091.9828237141152354455940738,2022-05-01 23:06:40
85,14701098,1651532723,5086617.63481787258668089268576201,5261538.5186721207196930199320063,2022-05-02 23:04:32
86,14707237,1651615982,5156255.975363899173052882247821676,1498398.9478318075816542218117557,2022-05-03 22:13:20
87,14713579,1651703462,5442164.674682136989585717222940931,2153272.8789299768760400767994309,2022-05-04 22:30:24
88,14720174,1651794027,5082864.462157932302793902227336268,1125555.5479869618542885925666199,2022-05-05 23:40:48
89,14726136,1651875722,4983014.210721500278776445863756142,325965.5116681539560310435641005,2022-05-06 22:21:52
90,14732475,1651963082,4862656.549146065052557974841021462,2734360.6499507827454003028145679,2022-05-07 22:38:56
91,14739108,1652053831,4670876.199868992180963057967991679,1917895.4043959160428514054822416,2022-05-08 23:51:28
92,14744724,1652131809,4296808.207125021617041544939266882,1644613.4935179170685667134531863,2022-05-09 21:30:40
93,14751216,1652222250,4270207.32906377059991267572156255,1381604.1147007520477960729374249,2022-05-10 22:36:48
94,14757800,1652312308,3835445.473394882200924554484534153,2056018.7012164361263541529255591,2022-05-11 23:38:40
95,14763816,1652396039,5635.453896757927729463305596902,2691078.7730706051665724790558584,2022-05-12 22:53:52
96,14769880,1652478502,3592519.935593575329817802342789319,2225738.8480867561816368365420998,2022-05-13 21:47:44
97,14776564,1652571197,80662.84258940518461276796558308822,371615.106105036170195364831727,2022-05-14 23:32:16
98,14782666,1652654816,28241.72942460120065447188792243669,930716.0695349430886633820925085,2022-05-15 22:47:28
99,14788749,1652738665,112819.7897588743603778010323410827,168790.7563818263592456023697928,2022-05-16 22:04:48
100,14794548,1652818033,3560424.459255838926481226834814583,1108683.5001071309882525395086889,2022-05-17 20:07:28
101,14801478,1652913628,6953.316898490949241829005945697652,857874.3600487865742865867860949,2022-05-18 22:41:04
102,14806659,1652987489,3733.542815954059509410129624248124,34529.5970946644594772064433138,2022-05-19 19:12:00
103,14810186,1653037382,3816.424442656992705927600627097281,49.7628464243750243671787657,2022-05-20 09:04:00
104,14818648,1653155185,3803.083653504019349904767020725346,25188.764873770510047366650027,2022-05-21 17:46:40
105,14825230,1653248086,3951.7922874349662508237268204664,2957.6524205833720907679750295,2022-05-22 19:35:28
106,14832381,1653348046,3445350.914790592568937672961684699,1282346.8056003624934999799549526,2022-05-23 23:21:36
107,14838110,1653428691,3456297.443142654392163466768182285,553038.0753853043085510533939918,2022-05-24 21:45:36
108,14844508,1653518809,151809.6136776458210443095102033306,558308.6329300572455490719561267,2022-05-25 22:47:28
109,14850437,1653602946,146687.1183883884918043235184643361,157169.2298662258012701773786017,2022-05-26 22:09:04
110,14856788,1653691577,4239.193662948460087781603270479063,317230.1186869146254447078861973,2022-05-27 22:45:20
111,14861936,1653763640,4254.389642123756575620366709923545,196449.5953229307582011780556566,2022-05-28 18:46:24
112,14868984,1653862461,4107.252849816410727413007817383264,65146.1775894293797180704241307,2022-05-29 22:13:20
113,14875487,1653954533,92409.02453229973079592683218476388,869506.2326422513137850634176015,2022-05-30 23:49:20
114,14881120,1654033650,3416797.317541040666010911941706747,316698.1465474361688816224648764,2022-05-31 21:47:44
115,14887753,1654127530,3215298.107404258743092515309740677,998916.1157493374204762579675319,2022-06-01 23:51:28
116,14893659,1654210311,3228866.993662814196409728504730205,502529.9081578738445029752819152,2022-06-02 22:51:44
117,14899791,1654296603,3126739.626094536894943689808842717,241037.570580695731649865488227,2022-06-03 22:49:36
118,14904776,1654368654,72574.24845800011815257866531373886,204751.7901001004674257198741214,2022-06-04 18:50:40
119,14911805,1654471720,4849.989759109192863574412019158279,354847.4543533233689825651073525,2022-06-05 23:28:00
120,14917498,1654556132,63712.39040571725174108140174260807,68154.5706520363212794127295875,2022-06-06 22:56:00
121,14922378,1654627439,63475.13903013823753552442030981598,171299.5094942405368190190574272,2022-06-07 18:44:16
122,14928609,1654718955,5362.901610090165642035546617046422,63653.732767250382595682427777,2022-06-08 20:09:36
123,14933035,1654783959,4921.991488115004876077602767389235,463170.0197777223792547656582387,2022-06-09 14:13:20
124,14946293,1654979865,4508.064885348199523863567426237325,292.5516165576115158025628273,2022-06-11 20:37:20
125,14948222,1655008348,4071.980365547196080992398388391942,223.1586464789883546056463694,2022-06-12 04:33:04
126,14962152,1655215970,3285.024458358033327693008129739294,59.6971576713467823186165511,2022-06-14 14:13:20
127,14971526,1655355630,2024068.687005476004873456017346386,8100.1385183465880927817561025,2022-06-16 05:00:48
128,14980787,1655492783,2607052.213972949540226827214113297,881.9321887743710514167244667,2022-06-17 19:05:36
129,14982043,1655511023,2622475.146620571339009487378607481,256107.6592604005803662486565328,2022-06-18 00:10:40
130,14993350,1655680638,2729401.19047737552950995040320718,3610.2509107387840524430618227,2022-06-19 23:17:20
131,14997698,1655744871,578748.6271145301456963383399474623,18911.036048461103495970070523,2022-06-20 17:08:16
132,15004736,1655853912,595089.7348238998978222956560500448,224.9597269101781531018792164,2022-06-21 23:25:52
133,15015405,1656026964,603881.6329590451086182278555214077,6436.9177667095024488822630832,2022-06-23 23:30:08
134,15020863,1656114724,656118.0657141640033768746288990687,104297.3975503788232475542017868,2022-06-24 23:51:28
135,15021840,1656130310,648483.7125010123647045285901219494,24903.8211343781204141347909404,2022-06-25 04:11:44
136,15031215,1656282538,637941.6721826975390538217854858252,117.4903830936985164750918145,2022-06-26 22:28:16
137,15036405,1656365736,631879.6373359083643058004587203526,94690.4364037221605438809511571,2022-06-27 21:34:56
138,15040259,1656428790,633526.9679093927202867274028012695,42249.356603474880010483562257,2022-06-28 15:06:40
139,15043054,1656474026,605163.2518756459161177368993633423,1148.1296752682920979817950926,2022-06-29 03:39:44
140,15058808,1656708453,554637.6442543547894134853871998571,119.2237538054229266403587236,2022-07-01 20:48:00
141,15066158,1656806300,855328.1683933911003665624808155675,530636.0181727923112576945360373,2022-07-02 23:57:52
142,15072344,1656888049,860868.0518669396052191236356612173,379758.2572083991830270008180026,2022-07-03 22:41:04
143,15078715,1656973169,933857.3627957449302416010233490223,66627.8103801473948067913676875,2022-07-04 22:19:44
144,15083271,1657033996,896052.3611067194109368438641049233,24390.7034297345564015330804827,2022-07-05 15:13:04
145,15091938,1657149951,984422.9242998628562219375036185799,112665.8672088593866413893897331,2022-07-06 23:25:52
146,15097142,1657219953,1016691.071687195386241955530482642,387440.1682466445884855648945968,2022-07-07 18:52:48
147,15104558,1657317723,1034556.229559261054842144726574295,115225.3117016128077282282091899,2022-07-08 22:02:40
148,15111257,1657407983,1001506.011271605165578779414176232,190025.741306470271733148697592,2022-07-09 23:06:40
149,15117137,1657486496,971029.657017965527381312656497134,271670.7981963994498083488872704,2022-07-10 20:54:24
150,15124357,1657582494,902848.8650492019302983863173411232,67078.8795271522359297747960272,2022-07-11 23:34:24
151,15129854,1657655605,2821.93274784543640434675730022661,294404.8052930498093005329540833,2022-07-12 19:52:32
152,15134147,1657713525,2800.452468649665618080882757094249,325.574816509370720300698775,2022-07-13 11:58:56
153,15141501,1657811359,2736.712767891862518523468703411846,93061.9020247446643837796234513,2022-07-14 15:08:48
154,15150221,1657927764,1014608.575372983553701724923869269,982823.7138425252181284095930729,2022-07-15 23:30:08
155,15156494,1658011709,1100339.341062371291525403821464723,93175.4781880210755693463375979,2022-07-16 22:47:28
156,15163128,1658100990,1100707.990292175074937829323146862,307905.5724104893631216077854439,2022-07-17 23:36:32
157,15169650,1658188269,1277413.520723791368639956574387525,77475.1279857380802741953170023,2022-07-18 23:51:28
158,15174764,1658256085,1283444.857037042115469491900689893,104647.8161387102170495717488571,2022-07-19 18:42:08
159,15180952,1658339506,1273354.067365003108779138642352315,45463.9241769148326022122190641,2022-07-20 17:50:56
160,15188814,1658444365,1285534.602043134701502766043237751,294000.6475764084037777302017137,2022-07-21 23:00:16
161,15195229,1658529990,1255703.381936841881944907109303759,109487.6011478084100081026161936,2022-07-22 22:47:28
162,15201898,1658619196,1267036.851529193416052919538833435,55742.3920873375652637633864256,2022-07-23 23:32:16
163,15207924,1658700549,1328144.23664263055185750291312007,195396.4812646800929322822854028,2022-07-24 22:09:04
164,15214785,1658793273,1185940.8438541538302185615438892,185086.0091267874715954539980507,2022-07-25 23:53:36
